sura;aya;kemenag;transliteration_id;transcript
77;23;فَقَدَرْنَاۖ فَنِعْمَ الْقٰدِرُوْنَ ;fa qadarnā fa ni'mal-qādirụn;fa qa dar nā fa ni' mal qā di rụn
77;24;وَيْلٌ يَّوْمَىِٕذٍ لِّلْمُكَذِّبِيْنَ ;wailuy yauma`iżil lil-mukażżibīn;wai luy yau ma `i żil lil mu każ żi bīn
77;25;اَلَمْ نَجْعَلِ الْاَرْضَ كِفَاتًاۙ;a lam naj'alil-arḍa kifātā;a lam naj 'a lil ar ḍa ki fā tā
77;26;اَحْيَاۤءً وَّاَمْوَاتًاۙ;aḥyā`aw wa amwātā;aḥ yā `aw wa am wā tā
77;27;وَّجَعَلْنَا فِيْهَا رَوَاسِيَ شٰمِخٰتٍ وَّاَسْقَيْنٰكُمْ مَّاۤءً فُرَاتًاۗ;wa ja'alnā fīhā rawāsiya syāmikhātiw wa asqainākum mā`an furātā;wa ja 'al nā fī hā ra wā si ya syā mi khā tiw wa as qai nā kum mā `an fu rā tā
77;28;وَيْلٌ يَّوْمَىِٕذٍ لِّلْمُكَذِّبِيْنَ ;wailuy yauma`iżil lil-mukażżibīn;wai luy yau ma `i żil lil mu każ żi bīn
77;29;اِنْطَلِقُوْٓا اِلٰى مَا كُنْتُمْ بِهٖ تُكَذِّبُوْنَۚ;inṭaliqū ilā mā kuntum bihī tukażżibụn;in ṭa li qū i lā mā kun tum bi hī tu każ żi bụn
77;30;اِنْطَلِقُوْٓا اِلٰى ظِلٍّ ذِيْ ثَلٰثِ شُعَبٍ ;inṭaliqū ilā ẓillin żī ṡalāṡi syu'ab;in ṭa li qū i lā ẓil lin żī ṡa lā ṡi syu 'ab
77;31;لَا ظَلِيْلٍ وَّلَا يُغْنِيْ مِنَ اللَّهَبِۗ;lā ẓalīliw wa lā yugnī minal-lahab;lā ẓa lī liw wa lā yug nī mi nal la hab
77;32;اِنَّهَا تَرْمِيْ بِشَرَرٍ كَالْقَصْرِۚ;innahā tarmī bisyararing kal-qaṣr;in na hā tar mī bi sya ra ring kal qaṣr
77;33;كَاَنَّهٗ جِمٰلَتٌ صُفْرٌۗ;ka`annahụ jimālatun ṣufr;ka `an na hụ ji mā la tun ṣufr
77;34;وَيْلٌ يَّوْمَىِٕذٍ لِّلْمُكَذِّبِيْنَ ;wailuy yauma`iżil lil-mukażżibīn;wai luy yau ma `i żil lil mu każ żi bīn
77;35;هٰذَا يَوْمُ لَا يَنْطِقُوْنَۙ;hāżā yaumu lā yanṭiqụn;hā żā yau mu lā yan ṭi qụn
77;36;وَلَا يُؤْذَنُ لَهُمْ فَيَعْتَذِرُوْنَ ;wa lā yu`żanu lahum fa ya'tażirụn;wa lā yu` ża nu la hum fa ya' ta żi rụn
77;37;وَيْلٌ يَّوْمَىِٕذٍ لِّلْمُكَذِّبِيْنَ ;wailuy yauma`iżil lil-mukażżibīn;wai luy yau ma `i żil lil mu każ żi bīn
77;38;هٰذَا يَوْمُ الْفَصْلِ جَمَعْنٰكُمْ وَالْاَوَّلِيْنَ ;hāżā yaumul-faṣli jama'nākum wal-awwalīn;hā żā yau mul faṣ li ja ma' nā kum wal aw wa līn
77;39;فَاِنْ كَانَ لَكُمْ كَيْدٌ فَكِيْدُوْنِ ;fa ing kāna lakum kaidun fa kīdụn;fa ing kā na la kum kai dun fa kī dụn
77;40;وَيْلٌ يَّوْمَىِٕذٍ لِّلْمُكَذِّبِيْنَ ࣖ ;wailuy yauma`iżil lil-mukażżibīn;wai luy yau ma `i żil lil mu każ żi bīn
77;41;اِنَّ الْمُتَّقِيْنَ فِيْ ظِلٰلٍ وَّعُيُوْنٍۙ;innal-muttaqīna fī ẓilāliw wa 'uyụn;in nal mut ta qī na fī ẓi lā liw wa 'u yụn
77;42;وَّفَوَاكِهَ مِمَّا يَشْتَهُوْنَۗ;wa fawākiha mimmā yasytahụn;wa fa wā ki ha mim mā yasy ta hụn
77;43;كُلُوْا وَاشْرَبُوْا هَنِيْۤـًٔا ۢبِمَا كُنْتُمْ تَعْمَلُوْنَ ;kulụ wasyrabụ hanī`am bimā kuntum ta'malụn;ku lụ wasy ra bụ ha nī `am bi mā kun tum ta' ma lụn
77;44;اِنَّا كَذٰلِكَ نَجْزِى الْمُحْسِنِيْنَ ;innā każālika najzil-muḥsinīn;in nā ka żā li ka naj zil muḥ si nīn
77;45;وَيْلٌ يَّوْمَىِٕذٍ لِّلْمُكَذِّبِيْنَ ;wailuy yauma`iżil lil-mukażżibīn;wai luy yau ma `i żil lil mu każ żi bīn
77;46;كُلُوْا وَتَمَتَّعُوْا قَلِيْلًا اِنَّكُمْ مُّجْرِمُوْنَ ;kulụ wa tamatta'ụ qalīlan innakum mujrimụn;ku lụ wa ta mat ta 'ụ qa lī lan in na kum muj ri mụn
77;47;وَيْلٌ يَّوْمَىِٕذٍ لِّلْمُكَذِّبِيْنَ ;wailuy yauma`iżil lil-mukażżibīn;wai luy yau ma `i żil lil mu każ żi bīn
77;48;وَاِذَا قِيْلَ لَهُمُ ارْكَعُوْا لَا يَرْكَعُوْنَ ;wa iżā qīla lahumurka'ụ lā yarka'ụn;wa i żā qī la la hu mur ka 'ụ lā yar ka 'ụn
77;49;وَيْلٌ يَّوْمَىِٕذٍ لِّلْمُكَذِّبِيْنَ ;wailuy yauma`iżil lil-mukażżibīn;wai luy yau ma `i żil lil mu każ żi bīn
77;50;فَبِاَيِّ حَدِيْثٍۢ بَعْدَهٗ يُؤْمِنُوْنَ ࣖ   ۔;fa bi`ayyi ḥadīṡim ba'dahụ yu`minụn;fa bi `ay yi ḥa dī ṡim ba' da hụ yu` mi nụn
78;1;عَمَّ يَتَسَاۤءَلُوْنَۚ ;'amma yatasā`alụn;am ma ya ta sā `a lụn
78;2;عَنِ النَّبَاِ الْعَظِيْمِۙ ;'anin-naba`il-'aẓīm;a nin na ba `il 'a ẓīm
78;3;الَّذِيْ هُمْ فِيْهِ مُخْتَلِفُوْنَۗ ;allażī hum fīhi mukhtalifụn;al la żī hum fī hi mukh ta li fụn
78;4;كَلَّا سَيَعْلَمُوْنَۙ ;kallā saya'lamụn;kal lā sa ya' la mụn
78;5;ثُمَّ كَلَّا سَيَعْلَمُوْنَ;ṡumma kallā saya'lamụn;ṡum ma kal lā sa ya' la mụn
78;6;اَلَمْ نَجْعَلِ الْاَرْضَ مِهٰدًاۙ;a lam naj'alil-arḍa mihādā;a lam naj 'a lil ar ḍa mi hā dā
78;7;وَّالْجِبَالَ اَوْتَادًاۖ;wal-jibāla autādā;wal ji bā la au tā dā
78;8;وَّخَلَقْنٰكُمْ اَزْوَاجًاۙ ;wa khalaqnākum azwājā;wa kha laq nā kum az wā jā
78;9;وَّجَعَلْنَا نَوْمَكُمْ سُبَاتًاۙ ;wa ja'alnā naumakum subātā;wa ja 'al nā nau ma kum su bā tā
78;10;وَّجَعَلْنَا الَّيْلَ لِبَاسًاۙ ;wa ja'alnal-laila libāsā;wa ja 'al nal lai la li bā sā
78;11;وَّجَعَلْنَا النَّهَارَ مَعَاشًاۚ;wa ja'alnan-nahāra ma'āsyā;wa ja 'al nan na hā ra ma 'ā syā
78;12;وَبَنَيْنَا فَوْقَكُمْ سَبْعًا شِدَادًاۙ ;wa banainā fauqakum sab'an syidādā;wa ba nai nā fau qa kum sab 'an syi dā dā
78;13;وَّجَعَلْنَا سِرَاجًا وَّهَّاجًاۖ;wa ja'alnā sirājaw wahhājā;wa ja 'al nā si rā jaw wah hā jā
78;14;وَّاَنْزَلْنَا مِنَ الْمُعْصِرٰتِ مَاۤءً ثَجَّاجًاۙ;wa anzalnā minal-mu'ṣirāti mā`an ṡajjājā;wa an zal nā mi nal mu' ṣi rā ti mā `an ṡaj jā jā
78;15;لِّنُخْرِجَ بِهٖ حَبًّا وَّنَبَاتًاۙ;linukhrija bihī ḥabbaw wa nabātā;li nukh ri ja bi hī ḥab baw wa na bā tā
78;16;وَّجَنّٰتٍ اَلْفَافًاۗ;wa jannātin alfāfā;wa jan nā tin al fā fā
78;17;اِنَّ يَوْمَ الْفَصْلِ كَانَ مِيْقَاتًاۙ;inna yaumal-faṣli kāna mīqātā;in na yau mal faṣ li kā na mī qā tā
78;18;يَّوْمَ يُنْفَخُ فِى الصُّوْرِ فَتَأْتُوْنَ اَفْوَاجًاۙ;yauma yunfakhu fiṣ-ṣụri fa ta`tụna afwājā;yau ma yun fa khu fiṣ ṣụ ri fa ta` tụ na af wā jā
78;19;وَّفُتِحَتِ السَّمَاۤءُ فَكَانَتْ اَبْوَابًاۙ;wa futiḥatis-samā`u fa kānat abwābā;wa fu ti ḥa tis sa mā `u fa kā nat ab wā bā
78;20;وَّسُيِّرَتِ الْجِبَالُ فَكَانَتْ سَرَابًاۗ;wa suyyiratil-jibālu fa kānat sarābā;wa suy yi ra til ji bā lu fa kā nat sa rā bā
78;21;اِنَّ جَهَنَّمَ كَانَتْ مِرْصَادًاۙ;inna jahannama kānat mirṣādā;in na ja han na ma kā nat mir ṣā dā
78;22;لِّلطّٰغِيْنَ مَاٰبًاۙ;liṭ-ṭāgīna ma`ābā;liṭ ṭā gī na ma `ā bā
78;23;لّٰبِثِيْنَ فِيْهَآ اَحْقَابًاۚ;lābiṡīna fīhā aḥqābā;lā bi ṡī na fī hā aḥ qā bā
78;24;لَا يَذُوْقُوْنَ فِيْهَا بَرْدًا وَّلَا شَرَابًاۙ;lā yażụqụna fīhā bardaw wa lā syarābā;lā ya żụ qụ na fī hā bar daw wa lā sya rā bā
78;25;اِلَّا حَمِيْمًا وَّغَسَّاقًاۙ;illā ḥamīmaw wa gassāqā;il lā ḥa mī maw wa gas sā qā
78;26;جَزَاۤءً وِّفَاقًاۗ;jazā`aw wifāqā;ja zā `aw wi fā qā
78;27;اِنَّهُمْ كَانُوْا لَا يَرْجُوْنَ حِسَابًاۙ;innahum kānụ lā yarjụna ḥisābā;in na hum kā nụ lā yar jụ na ḥi sā bā
78;28;وَّكَذَّبُوْا بِاٰيٰتِنَا كِذَّابًاۗ;wa każżabụ bi`āyātinā kiżżābā;wa każ ża bụ bi `ā yā ti nā kiż żā bā
78;29;وَكُلَّ شَيْءٍ اَحْصَيْنٰهُ كِتٰبًاۙ;wa kulla syai`in aḥṣaināhu kitābā;wa kul la syai `in aḥ ṣai nā hu ki tā bā
78;30;فَذُوْقُوْا فَلَنْ نَّزِيْدَكُمْ اِلَّا عَذَابًا ࣖ;fa żụqụ fa lan nazīdakum illā 'ażābā;fa żụ qụ fa lan na zī da kum il lā 'a żā bā
78;31;اِنَّ لِلْمُتَّقِيْنَ مَفَازًاۙ;inna lil-muttaqīna mafāzā;in na lil mut ta qī na ma fā zā
78;32;حَدَاۤىِٕقَ وَاَعْنَابًاۙ;ḥadā`iqa wa a'nābā;ḥa dā `i qa wa a' nā bā
78;33;وَّكَوَاعِبَ اَتْرَابًاۙ;wa kawā'iba atrābā;wa ka wā 'i ba at rā bā
78;34;وَّكَأْسًا دِهَاقًاۗ;wa ka`san dihāqā;wa ka` san di hā qā
78;35;لَا يَسْمَعُوْنَ فِيْهَا لَغْوًا وَّلَا كِذَّابًا;lā yasma'ụna fīhā lagwaw wa lā kiżżābā;lā yas ma 'ụ na fī hā lag waw wa lā kiż żā bā
78;36;جَزَاۤءً مِّنْ رَّبِّكَ عَطَاۤءً حِسَابًاۙ;jazā`am mir rabbika 'aṭā`an ḥisābā;ja zā `am mir rab bi ka 'a ṭā `an ḥi sā bā
78;37;رَّبِّ السَّمٰوٰتِ وَالْاَرْضِ وَمَا بَيْنَهُمَا الرَّحْمٰنِ لَا يَمْلِكُوْنَ مِنْهُ خِطَابًاۚ ;rabbis-samāwāti wal-arḍi wa mā bainahumar-raḥmāni lā yamlikụna min-hu khiṭābā;rab bis sa mā wā ti wal ar ḍi wa mā bai na hu mar raḥ mā ni lā yam li kụ na min hu khi ṭā bā
78;38;يَوْمَ يَقُوْمُ الرُّوْحُ وَالْمَلٰۤىِٕكَةُ صَفًّاۙ  لَّا يَتَكَلَّمُوْنَ اِلَّا مَنْ اَذِنَ لَهُ الرَّحْمٰنُ وَقَالَ صَوَابًا;yauma yaqụmur-rụḥu wal-malā`ikatu ṣaffal lā yatakallamụna illā man ażina lahur-raḥmānu wa qāla ṣawābā;yau ma ya qụ mur rụ ḥu wal ma lā `i ka tu ṣaf fal lā ya ta kal la mụ na il lā man a żi na la hur raḥ mā nu wa qā la ṣa wā bā
78;39;ذٰلِكَ الْيَوْمُ الْحَقُّۚ فَمَنْ شَاۤءَ اتَّخَذَ اِلٰى رَبِّهٖ مَاٰبًا;żālikal-yaumul-ḥaqq, fa man syā`attakhaża ilā rabbihī ma`ābā;żā li kal yau mul ḥaqq , fa man syā `at ta kha ża i lā rab bi hī ma `ā bā
78;40;اِنَّآ اَنْذَرْنٰكُمْ عَذَابًا قَرِيْبًا ەۙ يَّوْمَ يَنْظُرُ الْمَرْءُ مَا قَدَّمَتْ يَدَاهُ وَيَقُوْلُ الْكٰفِرُ يٰلَيْتَنِيْ كُنْتُ تُرَابًا ࣖ;innā anżarnākum 'ażābang qarībay yauma yanẓurul-mar`u mā qaddamat yadāhu wa yaqụlul-kāfiru yā laitanī kuntu turābā;in nā an żar nā kum 'a żā bang qa rī bay yau ma yan ẓu rul mar `u mā qad da mat ya dā hu wa ya qụ lul kā fi ru yā lai ta nī kun tu tu rā bā
79;1;وَالنّٰزِعٰتِ غَرْقًاۙ;wan-nāzi'āti garqā;wan nā zi 'ā ti gar qā
79;2;وَّالنّٰشِطٰتِ نَشْطًاۙ;wan-nāsyiṭāti nasyṭā;wan nā syi ṭā ti nasy ṭā
79;3;وَّالسّٰبِحٰتِ سَبْحًاۙ;was-sābiḥāti sab-ḥā;was sā bi ḥā ti sab ḥā
79;4;فَالسّٰبِقٰتِ سَبْقًاۙ;fas-sābiqāti sabqā;fas sā bi qā ti sab qā
79;5;فَالْمُدَبِّرٰتِ اَمْرًاۘ;fal-mudabbirāti amrā;fal mu dab bi rā ti am rā
79;6;يَوْمَ تَرْجُفُ الرَّاجِفَةُۙ;yauma tarjufur-rājifah;yau ma tar ju fur rā ji fah
79;7;تَتْبَعُهَا الرَّادِفَةُ ۗ;tatba'uhar-rādifah;tat ba 'u har rā di fah
79;8;قُلُوْبٌ يَّوْمَىِٕذٍ وَّاجِفَةٌۙ;qulụbuy yauma`iżiw wājifah;qu lụ buy yau ma `i żiw wā ji fah
79;9;اَبْصَارُهَا خَاشِعَةٌ  ۘ;abṣāruhā khāsyi'ah;ab ṣā ru hā khā syi 'ah
79;10;يَقُوْلُوْنَ ءَاِنَّا لَمَرْدُوْدُوْنَ فِى الْحَافِرَةِۗ;yaqụlụna a innā lamardụdụna fil-ḥāfirah;ya qụ lụ na a in nā la mar dụ dụ na fil ḥā fi rah
79;11;ءَاِذَا كُنَّا عِظَامًا نَّخِرَةً ۗ;a iżā kunnā 'iẓāman nakhirah;a i żā kun nā 'i ẓā man na khi rah
79;12;قَالُوْا تِلْكَ اِذًا كَرَّةٌ خَاسِرَةٌ  ۘ;qālụ tilka iżang karratun khāsirah;qā lụ til ka i żang kar ra tun khā si rah
79;13;فَاِنَّمَا هِيَ زَجْرَةٌ وَّاحِدَةٌۙ;fa innamā hiya zajratuw wāḥidah;fa in na mā hi ya zaj ra tuw wā ḥi dah
79;14;فَاِذَا هُمْ بِالسَّاهِرَةِۗ;fa iżā hum bis-sāhirah;fa i żā hum bis sā hi rah
79;15;هَلْ اَتٰىكَ حَدِيْثُ مُوْسٰىۘ;hal atāka ḥadīṡu mụsā;hal a tā ka ḥa dī ṡu mụ sā
79;16;اِذْ نَادٰىهُ رَبُّهٗ بِالْوَادِ الْمُقَدَّسِ طُوًىۚ;iż nādāhu rabbuhụ bil-wādil-muqaddasi ṭuwā;iż nā dā hu rab bu hụ bil wā dil mu qad da si ṭu wā
79;17;اِذْهَبْ اِلٰى فِرْعَوْنَ اِنَّهٗ طَغٰىۖ;iż-hab ilā fir'auna innahụ ṭagā;iż hab i lā fir 'au na in na hụ ṭa gā
79;18;فَقُلْ هَلْ لَّكَ اِلٰٓى اَنْ تَزَكّٰىۙ;fa qul hal laka ilā an tazakkā;fa qul hal la ka i lā an ta zak kā
79;19;وَاَهْدِيَكَ اِلٰى رَبِّكَ فَتَخْشٰىۚ;wa ahdiyaka ilā rabbika fa takhsyā;wa ah di ya ka i lā rab bi ka fa takh syā
79;20;فَاَرٰىهُ الْاٰيَةَ الْكُبْرٰىۖ;fa arāhul-āyatal-kubrā;fa a rā hul ā ya tal kub rā
79;21;فَكَذَّبَ وَعَصٰىۖ;fa każżaba wa 'aṣā;fa każ ża ba wa 'a ṣā
79;22;ثُمَّ اَدْبَرَ يَسْعٰىۖ;ṡumma adbara yas'ā;ṡum ma ad ba ra yas 'ā
79;23;فَحَشَرَ فَنَادٰىۖ;fa ḥasyara fa nādā;fa ḥa sya ra fa nā dā
79;24;فَقَالَ اَنَا۠ رَبُّكُمُ الْاَعْلٰىۖ;fa qāla ana rabbukumul-a'lā;fa qā la a na rab bu ku mul a' lā
79;25;فَاَخَذَهُ اللّٰهُ نَكَالَ الْاٰخِرَةِ وَالْاُوْلٰىۗ;fa akhażahullāhu nakālal-ākhirati wal-ụlā;fa a kha ża hull llā hu na kā lal ā khi ra ti wal ụ lā
79;26;اِنَّ فِيْ ذٰلِكَ لَعِبْرَةً لِّمَنْ يَّخْشٰى ۗ ࣖ;inna fī żālika la'ibratal limay yakhsyā;in na fī żā li ka la 'ib ra tal li may yakh syā
79;27;ءَاَنْتُمْ اَشَدُّ خَلْقًا اَمِ السَّمَاۤءُ ۚ بَنٰىهَاۗ;a antum asyaddu khalqan amis-samā`, banāhā;a an tum a syad du khal qan a mis sa mā` , ba nā hā
79;28;رَفَعَ سَمْكَهَا فَسَوّٰىهَاۙ;rafa'a samkahā fa sawwāhā;ra fa 'a sam ka hā fa saw wā hā
79;29;وَاَغْطَشَ لَيْلَهَا وَاَخْرَجَ ضُحٰىهَاۖ;wa agṭasya lailahā wa akhraja ḍuḥāhā;wa ag ṭa sya lai la hā wa akh ra ja ḍu ḥā hā
79;30;وَالْاَرْضَ بَعْدَ ذٰلِكَ دَحٰىهَاۗ;wal-arḍa ba'da żālika daḥāhā;wal ar ḍa ba' da żā li ka da ḥā hā
79;31;اَخْرَجَ مِنْهَا مَاۤءَهَا وَمَرْعٰىهَاۖ;akhraja min-hā mā`ahā wa mar'āhā;akh ra ja min hā mā `a hā wa mar 'ā hā
79;32;وَالْجِبَالَ اَرْسٰىهَاۙ;wal-jibāla arsāhā;wal ji bā la ar sā hā
79;33;مَتَاعًا لَّكُمْ وَلِاَنْعَامِكُمْۗ;matā'al lakum wa li`an'āmikum;ma tā 'al la kum wa li `an 'ā mi kum
79;34;فَاِذَا جَاۤءَتِ الطَّاۤمَّةُ الْكُبْرٰىۖ;fa iżā jā`atiṭ-ṭāmmatul-kubrā;fa i żā jā `a tiṭ ṭām ma tul kub rā
79;35;يَوْمَ يَتَذَكَّرُ الْاِنْسَانُ مَا سَعٰىۙ;yauma yatażakkarul-insānu mā sa'ā;yau ma ya ta żak ka rul in sā nu mā sa 'ā
79;36;وَبُرِّزَتِ الْجَحِيْمُ لِمَنْ يَّرٰى;wa burrizatil-jaḥīmu limay yarā;wa bur ri za til ja ḥī mu li may ya rā
79;37;فَاَمَّا مَنْ طَغٰىۖ;fa ammā man ṭagā;fa am mā man ṭa gā
79;38;وَاٰثَرَ الْحَيٰوةَ الدُّنْيَاۙ;wa āṡaral-ḥayātad-dun-yā;wa ā ṡa ral ḥa yā tad dun yā
79;39;فَاِنَّ الْجَحِيْمَ هِيَ الْمَأْوٰىۗ;fa innal-jaḥīma hiyal-ma`wā;fa in nal ja ḥī ma hi yal ma` wā
79;40;وَاَمَّا مَنْ خَافَ مَقَامَ رَبِّهٖ وَنَهَى النَّفْسَ عَنِ الْهَوٰىۙ;wa ammā man khāfa maqāma rabbihī wa nahan-nafsa 'anil-hawā;wa am mā man khā fa ma qā ma rab bi hī wa na han naf sa 'a nil ha wā
79;41;فَاِنَّ الْجَنَّةَ هِيَ الْمَأْوٰىۗ;fa innal-jannata hiyal-ma`wā;fa in nal jan na ta hi yal ma` wā
79;42;يَسْـَٔلُوْنَكَ عَنِ السَّاعَةِ اَيَّانَ مُرْسٰىهَاۗ;yas`alụnaka 'anis-sā'ati ayyāna mursāhā;yas `a lụ na ka 'a nis sā 'a ti ay yā na mur sā hā
79;43;فِيْمَ اَنْتَ مِنْ ذِكْرٰىهَاۗ;fīma anta min żikrāhā;fī ma an ta min żik rā hā
79;44;اِلٰى رَبِّكَ مُنْتَهٰىهَاۗ;ilā rabbika muntahāhā;i lā rab bi ka mun ta hā hā
79;45;اِنَّمَآ اَنْتَ مُنْذِرُ مَنْ يَّخْشٰىهَاۗ;innamā anta munżiru may yakhsyāhā;in na mā an ta mun żi ru may yakh syā hā
79;46;كَاَنَّهُمْ يَوْمَ يَرَوْنَهَا لَمْ يَلْبَثُوْٓا اِلَّا عَشِيَّةً اَوْ ضُحٰىهَا ࣖ;ka`annahum yauma yaraunahā lam yalbaṡū illā 'asyiyyatan au ḍuḥāhā;ka `an na hum yau ma ya rau na hā lam yal ba ṡū il lā 'a syiy ya tan au ḍu ḥā hā
80;1;عَبَسَ وَتَوَلّٰىٓۙ;'abasa wa tawallā;a ba sa wa ta wal lā
80;2;اَنْ جَاۤءَهُ الْاَعْمٰىۗ;an jā`ahul-a'mā;an jā `a hul a' mā
80;3;وَمَا يُدْرِيْكَ لَعَلَّهٗ يَزَّكّٰىٓۙ;wa mā yudrīka la'allahụ yazzakkā;wa mā yud rī ka la 'al la hụ yaz zak kā
80;4;اَوْ يَذَّكَّرُ فَتَنْفَعَهُ الذِّكْرٰىۗ;au yażżakkaru fa tanfa'ahuż-żikrā;au yaż żak ka ru fa tan fa 'a huż żik rā
80;5;اَمَّا مَنِ اسْتَغْنٰىۙ;ammā manistagnā;am mā ma nis tag nā
80;6;فَاَنْتَ لَهٗ تَصَدّٰىۗ;fa anta lahụ taṣaddā;fa an ta la hụ ta ṣad dā
80;7;وَمَا عَلَيْكَ اَلَّا يَزَّكّٰىۗ;wa mā 'alaika allā yazzakkā;wa mā 'a lai ka al lā yaz zak kā
80;8;وَاَمَّا مَنْ جَاۤءَكَ يَسْعٰىۙ;wa ammā man jā`aka yas'ā;wa am mā man jā `a ka yas 'ā
80;9;وَهُوَ يَخْشٰىۙ;wa huwa yakhsyā;wa hu wa yakh syā
80;10;فَاَنْتَ عَنْهُ تَلَهّٰىۚ;fa anta 'an-hu talahhā;fa an ta 'an hu ta lah hā
80;11;كَلَّآ اِنَّهَا تَذْكِرَةٌ ۚ;kallā innahā tażkirah;kal lā in na hā taż ki rah
80;12;فَمَنْ شَاۤءَ ذَكَرَهٗ ۘ;fa man syā`a żakarah;fa man syā `a ża ka rah
80;13;فِيْ صُحُفٍ مُّكَرَّمَةٍۙ;fī ṣuḥufim mukarramah;fī ṣu ḥu fim mu kar ra mah
80;14;مَّرْفُوْعَةٍ مُّطَهَّرَةٍ ۢ ۙ;marfụ'atim muṭahharah;mar fụ 'a tim mu ṭah ha rah
80;15;بِاَيْدِيْ سَفَرَةٍۙ;bi`aidī safarah;bi `ai dī sa fa rah
80;16;كِرَامٍۢ بَرَرَةٍۗ;kirāmim bararah;ki rā mim ba ra rah
80;17;قُتِلَ الْاِنْسَانُ مَآ اَكْفَرَهٗۗ;qutilal-insānu mā akfarah;qu ti lal in sā nu mā ak fa rah
80;18;مِنْ اَيِّ شَيْءٍ خَلَقَهٗۗ;min ayyi syai`in khalaqah;min ay yi syai `in kha la qah
80;19;مِنْ نُّطْفَةٍۗ خَلَقَهٗ فَقَدَّرَهٗۗ;min nuṭfah, khalaqahụ fa qaddarah;min nuṭ fah , kha la qa hụ fa qad da rah
80;20;ثُمَّ السَّبِيْلَ يَسَّرَهٗۙ;ṡummas-sabīla yassarah;ṡum mas sa bī la yas sa rah
80;21;ثُمَّ اَمَاتَهٗ فَاَقْبَرَهٗۙ;ṡumma amātahụ fa aqbarah;ṡum ma a mā ta hụ fa aq ba rah
80;22;ثُمَّ اِذَا شَاۤءَ اَنْشَرَهٗۗ;ṡumma iżā syā`a ansyarah;ṡum ma i żā syā `a an sya rah
80;23;كَلَّا لَمَّا يَقْضِ مَآ اَمَرَهٗۗ;kallā lammā yaqḍi mā amarah;kal lā lam mā yaq ḍi mā a ma rah
80;24;فَلْيَنْظُرِ الْاِنْسَانُ اِلٰى طَعَامِهٖٓ ۙ ;falyanẓuril-insānu ilā ṭa'āmih;fal yan ẓu ril in sā nu i lā ṭa 'ā mih
80;25;اَنَّا صَبَبْنَا الْمَاۤءَ صَبًّاۙ;annā ṣababnal-mā`a ṣabbā;an nā ṣa bab nal mā `a ṣab bā
80;26;ثُمَّ شَقَقْنَا الْاَرْضَ شَقًّاۙ;ṡumma syaqaqnal-arḍa syaqqā;ṡum ma sya qaq nal ar ḍa syaq qā
80;27;فَاَنْۢبَتْنَا فِيْهَا حَبًّاۙ;fa ambatnā fīhā ḥabbā;fa am bat nā fī hā ḥab bā
80;28;وَّعِنَبًا وَّقَضْبًاۙ;wa 'inabaw wa qaḍbā;wa 'i na baw wa qaḍ bā
80;29;وَّزَيْتُوْنًا وَّنَخْلًاۙ;wa zaitụnaw wa nakhlā;wa zai tụ naw wa nakh lā
80;30;وَّحَدَاۤئِقَ غُلْبًا;wa ḥadā`iqa gulbā;wa ḥa dā `i qa gul bā
80;31;وَفَاكِهَةً وَّاَبًّا;wa fākihataw wa abbā;wa fā ki ha taw wa ab bā
80;32;مَتَاعًا لَّكُمْ وَلِاَنْعَامِكُمْۗ;matā'al lakum wa li`an'āmikum;ma tā 'al la kum wa li `an 'ā mi kum
80;33;فَاِذَا جَاۤءَتِ الصَّاۤخَّةُ ۖ;fa iżā jā`atiṣ-ṣākhkhah;fa i żā jā `a tiṣ ṣākh khah
80;34;يَوْمَ يَفِرُّ الْمَرْءُ مِنْ اَخِيْهِۙ;yauma yafirrul-mar`u min akhīh;yau ma ya fir rul mar `u min a khīh
80;35;وَاُمِّهٖ وَاَبِيْهِۙ;wa ummihī wa abīh;wa um mi hī wa a bīh
80;36;وَصَاحِبَتِهٖ وَبَنِيْهِۗ;wa ṣāḥibatihī wa banīh;wa ṣā ḥi ba ti hī wa ba nīh
80;37;لِكُلِّ امْرِئٍ مِّنْهُمْ يَوْمَىِٕذٍ شَأْنٌ يُّغْنِيْهِۗ;likullimri`im min-hum yauma`iżin sya`nuy yugnīh;li kul lim ri `im min hum yau ma `i żin sya` nuy yug nīh
80;38;وُجُوْهٌ يَّوْمَىِٕذٍ مُّسْفِرَةٌۙ;wujụhuy yauma`iżim musfirah;wu jụ huy yau ma `i żim mus fi rah
80;39;ضَاحِكَةٌ مُّسْتَبْشِرَةٌ ۚ;ḍāḥikatum mustabsyirah;ḍā ḥi ka tum mus tab syi rah
80;40;وَوُجُوْهٌ يَّوْمَىِٕذٍ عَلَيْهَا غَبَرَةٌۙ;wa wujụhuy yauma`iżin 'alaihā gabarah;wa wu jụ huy yau ma `i żin 'a lai hā ga ba rah
80;41;تَرْهَقُهَا قَتَرَةٌ ۗ;tarhaquhā qatarah;tar ha qu hā qa ta rah
80;42;اُولٰۤىِٕكَ هُمُ الْكَفَرَةُ الْفَجَرَةُ ࣖ;ulā`ika humul-kafaratul-fajarah;u lā `i ka hu mul ka fa ra tul fa ja rah
81;1;اِذَا الشَّمْسُ كُوِّرَتْۖ;iżasy-syamsu kuwwirat;i żasy syam su kuw wi rat
81;2;وَاِذَا النُّجُوْمُ انْكَدَرَتْۖ;wa iżan-nujụmungkadarat;wa i żan nu jụ mung ka da rat
