Sura;Aya;Bagian;Arabic;Transliteration
2;60;2;مِنْهُ اثْنَتَا عَشْرَةَ عَيْنًا ۗ قَدْ عَلِمَ كُلُّ اُنَاسٍ مَّشْرَبَهُمْ ۗ كُلُوْا وَاشْرَبُوْا;minhuṡ-natā 'asyrata 'aynan qad 'alima kullu unāsin masyrabahum kulū wāsyrabū
2;60;3;مِنْ رِّزْقِ اللّٰهِ وَلَا تَعْثَوْا فِى الْاَرْضِ مُفْسِدِيْنَ;min rizqillāhi walā ta'ṡaw filarḍi mufsidīna
2;61;1;وَاِذْ قُلْتُمْ يٰمُوْسٰى لَنْ نَّصْبِرَ عَلٰى طَعَامٍ وَّاحِدٍ فَادْعُ لَنَا رَبَّكَ يُخْرِجْ لَنَا مِمَّا تُنْۢبِتُ الْاَرْضُ مِنْۢ بَقْلِهَا;wāiż qultum yāmūsā lan naṣbira 'alā ṭa'āmin wāḥidin fād'u lanā rabbaka yukhrij lanā mimmā tun bitularḍu min baqlihā
2;61;2;وَقِثَّاۤىِٕهَا وَفُوْمِهَا وَعَدَسِهَا وَبَصَلِهَا ۗ قَالَ اَتَسْتَبْدِلُوْنَ الَّذِيْ هُوَ اَدْنٰى بِالَّذِيْ هُوَ خَيْرٌ ۗ اِهْبِطُوْا مِصْرًا;waqiṡṡā ihā wafūmihā wa'adasihā wabaṣalihā qāla atastabdilūnallażī huwa adnā billażī huwa khayrun ihbiṭū miṣran
2;61;3;فَاِنَّ لَكُمْ مَّا سَاَلْتُمْ ۗ وَضُرِبَتْ عَلَيْهِمُ الذِّلَّةُ وَالْمَسْكَنَةُ وَبَاۤءُوْ بِغَضَبٍ مِّنَ اللّٰهِ ۗ ذٰلِكَ بِاَنَّهُمْ كَانُوْا;fāinna lakum mā sā altum waḍuribat 'alayhimuż-żillatu wālmaskanatu wabā `ū bigaḍabin minallāhi żālika biannahum kānū
2;61;4;يَكْفُرُوْنَ بِاٰيٰتِ اللّٰهِ وَيَقْتُلُوْنَ النَّبِيّٖنَ بِغَيْرِ الْحَقِّ ۗ ذٰلِكَ بِمَا عَصَوْا وَّكَانُوْا يَعْتَدُوْنَ ࣖ;yakfurūna biāyātillāhi wayaqtulūnan-nabīy na bigayrilḥaqqi żālika bimā 'aṣaw wakānū ya'tadūna 
2;62;1;اِنَّ الَّذِيْنَ اٰمَنُوْا وَالَّذِيْنَ هَادُوْا وَالنَّصٰرٰى وَالصَّابِــِٕيْنَ;inallażīna āmanū wāllażīna hādū wānnaṣārā wāṣṣābi īna
2;62;2;مَنْ اٰمَنَ بِاللّٰهِ وَالْيَوْمِ الْاٰخِرِ وَعَمِلَ صَالِحًا فَلَهُمْ اَجْرُهُمْ;man āmana billāhi wālyawmilākhiri wa'amila ṣāliḥan falahum ajruhum
2;62;3;عِنْدَ رَبِّهِمْۚ وَلَا خَوْفٌ عَلَيْهِمْ وَلَا هُمْ يَحْزَنُوْنَ;'inda rabbihim walā khawfun 'alayhim walā hum yaḥzanūna
2;63;1;وَاِذْ اَخَذْنَا مِيْثَاقَكُمْ وَرَفَعْنَا فَوْقَكُمُ الطُّوْرَۗ خُذُوْا مَآ;wāiż akhażnā mīṡāqakum warafa'nā fawqakumuṭ-ṭūra khużū mā 
2;63;2;اٰتَيْنٰكُمْ بِقُوَّةٍ وَّاذْكُرُوْا مَا فِيْهِ لَعَلَّكُمْ تَتَّقُوْنَ;ātaynākum biqūwatin wāżkurū mā fīhi la'allakum tattaqūna
2;64;1;ثُمَّ تَوَلَّيْتُمْ مِّنْۢ بَعْدِ ذٰلِكَ فَلَوْلَا فَضْلُ اللّٰهِ;ṡumma tawallaytum min ba'di żālika falawlā faḍlullāhi
2;64;2;عَلَيْكُمْ وَرَحْمَتُهٗ لَكُنْتُمْ مِّنَ الْخٰسِرِيْنَ;'alaykum waraḥmatuh lakuntum minalkhāsirīna
2;65;1;وَلَقَدْ عَلِمْتُمُ الَّذِيْنَ اعْتَدَوْا مِنْكُمْ فِى السَّبْتِ;walaqad 'alimtumullażīna'-tadaw minkum fis-sabti
2;65;2;فَقُلْنَا لَهُمْ كُوْنُوْا قِرَدَةً خَاسِـِٕيْنَ;faqulnā lahum kūnū qiradatan khāsi īna
2;66;1;فَجَعَلْنٰهَا نَكَالًا لِّمَا بَيْنَ يَدَيْهَا وَمَا خَلْفَهَا وَمَوْعِظَةً لِّلْمُتَّقِيْنَ;fa ja'alnāhā nakālal limā baina yadaihā wa mā khalfahā wa mau'iẓatal lil-muttaqīn
2;67;1;وَاِذْ قَالَ مُوْسٰى لِقَوْمِهٖٓ اِنَّ اللّٰهَ يَأْمُرُكُمْ اَنْ تَذْبَحُوْا بَقَرَةً ۗ قَالُوْٓا;wāiż qāla mūsā liqawmih innallāha ya`murukum an tażbaḥū baqaratan qālū 
2;67;2;اَتَتَّخِذُنَا هُزُوًا ۗ قَالَ اَعُوْذُ بِاللّٰهِ اَنْ اَكُوْنَ مِنَ الْجٰهِلِيْنَ;atattakhiżunā huzūan qāla a'ūżu billāhi an akūna minaljāhilīna
2;68;1;قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّنْ لَّنَا مَا هِيَ ۗ قَالَ اِنَّهٗ يَقُوْلُ اِنَّهَا بَقَرَةٌ;qālūd-'u lanā rabbaka yubayyin lanā mā hiya qāla innah yaqūlu innahā baqaratun
2;68;2;لَّا فَارِضٌ وَّلَا بِكْرٌۗ عَوَانٌۢ بَيْنَ ذٰلِكَ ۗ فَافْعَلُوْا مَا تُؤْمَرُوْنَ;lā fāriḍun walā bikrun 'awānun bayna żālika fāf'alū mā tu`marūna
2;69;1;قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّنْ لَّنَا مَا لَوْنُهَا ۗ قَالَ اِنَّهٗ يَقُوْلُ;qālūd-'u lanā rabbaka yubayyin lanā mā lawnuhā qāla innah yaqūlu
2;69;2;اِنَّهَا بَقَرَةٌ صَفْرَاۤءُ فَاقِعٌ لَّوْنُهَا تَسُرُّ النّٰظِرِيْنَ;inahā baqaratun ṣafrā `u fāqi'un lawnuhā tasurrun-nāẓirīna
2;70;1;قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّنْ لَّنَا مَا هِيَۙ اِنَّ الْبَقَرَ;qālūd-'u lanā rabbaka yubayyin lanā mā hiya innalbaqara
2;70;2;تَشٰبَهَ عَلَيْنَاۗ وَاِنَّآ اِنْ شَاۤءَ اللّٰهُ لَمُهْتَدُوْنَ;tasyābaha 'alaynā wāinnā in syā `allāhu lamuhtadūna
2;71;1;قَالَ اِنَّهٗ يَقُوْلُ اِنَّهَا بَقَرَةٌ لَّا ذَلُوْلٌ تُثِيْرُ الْاَرْضَ;qāla innah yaqūlu innahā baqaratun lā żalūlun tuṡīrularḍa
2;71;2;وَلَا تَسْقِى الْحَرْثَۚ مُسَلَّمَةٌ لَّاشِيَةَ فِيْهَا ۗ قَالُوا الْـٰٔنَ;walā tasqilḥarṡa musallamatun lāsyiyata fīhā qālūl āna
2;71;3;جِئْتَ بِالْحَقِّ فَذَبَحُوْهَا وَمَا كَادُوْا يَفْعَلُوْنَ ࣖ;ji`ta bilḥaqqi fażabaḥūhā wamā kādū yaf'alūna 
2;72;1;وَاِذْ قَتَلْتُمْ نَفْسًا فَادّٰرَءْتُمْ فِيْهَا ۗ وَاللّٰهُ مُخْرِجٌ مَّا كُنْتُمْ تَكْتُمُوْنَ ۚ;wa iż qataltum nafsan faddāra'tum fīhā, wallāhu mukhrijum mā kuntum taktumụn
2;73;1;فَقُلْنَا اضْرِبُوْهُ بِبَعْضِهَاۗ كَذٰلِكَ يُحْيِ اللّٰهُ;faqulnāḍ-ribūhu biba'ḍihā każālika yuḥyillāhu
2;73;2;الْمَوْتٰى وَيُرِيْكُمْ اٰيٰتِهٖ لَعَلَّكُمْ تَعْقِلُوْنَ;l-mawtā wayurīkum āyātih la'allakum ta'qilūna
2;74;1;ثُمَّ قَسَتْ قُلُوْبُكُمْ مِّنْۢ بَعْدِ ذٰلِكَ فَهِيَ كَالْحِجَارَةِ اَوْ اَشَدُّ;ṡumma qasat qulūbukum min ba'di żālika fahiya kālḥijārati aw asyaddu
2;74;2;قَسْوَةً ۗ وَاِنَّ مِنَ الْحِجَارَةِ لَمَا يَتَفَجَّرُ مِنْهُ الْاَنْهٰرُ ۗ وَاِنَّ;qaswatan wāinna minalḥijārati lamā yatafajjaru minhulanhāru wāinna
2;74;3;مِنْهَا لَمَا يَشَّقَّقُ فَيَخْرُجُ مِنْهُ الْمَاۤءُ ۗوَاِنَّ مِنْهَا لَمَا يَهْبِطُ;minhā lamā yasysyaqqaqu fayakhruju minhulmā `u wāinna minhā lamā yahbiṭu
2;74;4;مِنْ خَشْيَةِ اللّٰهِ ۗوَمَا اللّٰهُ بِغَافِلٍ عَمَّا تَعْمَلُوْنَ;min khasyyatillāhi wamāllāhu bigāfilin 'ammā ta'malūna
2;75;1;۞ اَفَتَطْمَعُوْنَ اَنْ يُّؤْمِنُوْا لَكُمْ وَقَدْ كَانَ فَرِيْقٌ مِّنْهُمْ يَسْمَعُوْنَ; afataṭma'ūna an yu`minū lakum waqad kāna farīqun minhum yasma'ūna
2;75;2;كَلَامَ اللّٰهِ ثُمَّ يُحَرِّفُوْنَهٗ مِنْۢ بَعْدِ مَا عَقَلُوْهُ وَهُمْ يَعْلَمُوْنَ;kalāmallāhi ṡumma yuḥarrifūnah min ba'di mā 'aqalūhu wahum ya'lamūna
2;76;1;وَاِذَا لَقُوا الَّذِيْنَ اٰمَنُوْا قَالُوْٓا اٰمَنَّاۚ وَاِذَا خَلَا بَعْضُهُمْ;wāiżā laqūllażīna āmanū qālū āmannā wāiżā khalā ba'ḍuhum
2;76;2;اِلٰى بَعْضٍ قَالُوْٓا اَتُحَدِّثُوْنَهُمْ بِمَا فَتَحَ اللّٰهُ عَلَيْكُمْ;ilā ba'ḍin qālū atuḥaddiṡūnahum bimā fataḥallāhu 'alaykum
2;76;3;لِيُحَاۤجُّوْكُمْ بِهٖ عِنْدَ رَبِّكُمْ ۗ اَفَلَا تَعْقِلُوْنَ;liyuḥā jjūkum bih 'inda rabbikum afalā ta'qilūna
2;77;1;اَوَلَا يَعْلَمُوْنَ اَنَّ اللّٰهَ يَعْلَمُ مَا يُسِرُّوْنَ وَمَا يُعْلِنُوْنَ;a wa lā ya'lamụna annallāha ya'lamu mā yusirrụna wa mā yu'linụn
2;78;1;وَمِنْهُمْ اُمِّيُّوْنَ لَا يَعْلَمُوْنَ الْكِتٰبَ اِلَّآ اَمَانِيَّ وَاِنْ هُمْ اِلَّا يَظُنُّوْنَ;wa min-hum ummiyyụna lā ya'lamụnal-kitāba illā amāniyya wa in hum illā yaẓunnụn
2;79;1;فَوَيْلٌ لِّلَّذِيْنَ يَكْتُبُوْنَ الْكِتٰبَ بِاَيْدِيْهِمْ ثُمَّ يَقُوْلُوْنَ;fawaylun lillażīna yaktubūnalkitāba biaydīhim ṡumma yaqūlūna
2;79;2;هٰذَا مِنْ عِنْدِ اللّٰهِ لِيَشْتَرُوْا بِهٖ ثَمَنًا قَلِيْلًا ۗفَوَيْلٌ لَّهُمْ;hāżā min 'indillāhi liyasytarū bih ṡamanan qalīlan fawaylun lahum
2;79;3;مِّمَّا كَتَبَتْ اَيْدِيْهِمْ وَوَيْلٌ لَّهُمْ مِّمَّا يَكْسِبُوْنَ;mimmā katabat aydīhim wawaylun lahum mimmā yaksibūna
2;80;1;وَقَالُوْا لَنْ تَمَسَّنَا النَّارُ اِلَّآ اَيَّامًا مَّعْدُوْدَةً;waqālū lan tamassanān-nāru illā ayyāman ma'dūdatan
2;80;2;ۗ قُلْ اَتَّخَذْتُمْ عِنْدَ اللّٰهِ عَهْدًا فَلَنْ يُّخْلِفَ اللّٰهُ; qul attakhażtum 'indallāhi 'ahdan falan yukhlifallāhu
2;80;3;عَهْدَهٗٓ اَمْ تَقُوْلُوْنَ عَلَى اللّٰهِ مَا لَا تَعْلَمُوْنَ;'ahdah am taqūlūna 'alállāhi mā lā ta'lamūna
2;81;1;بَلٰى مَنْ كَسَبَ سَيِّئَةً وَّاَحَاطَتْ بِهٖ خَطِيْۤـَٔتُهٗ;balā man kasaba sayyi`atan wā aḥāṭat bih khaṭī atuh 
2;81;2;فَاُولٰۤىِٕكَ اَصْحٰبُ النَّارِ ۚ هُمْ فِيْهَا خٰلِدُوْنَ;fāūlā ika aṣḥābun-nāri hum fīhā khālidūna
2;82;1;وَالَّذِيْنَ اٰمَنُوْا وَعَمِلُوا الصّٰلِحٰتِ اُولٰۤىِٕكَ اَصْحٰبُ الْجَنَّةِ ۚ هُمْ فِيْهَا خٰلِدُوْنَ ࣖ;wallażīna āmanụ wa 'amiluṣ-ṣāliḥāti ulā`ika aṣ-ḥābul-jannah, hum fīhā khālidụn
2;83;1;وَاِذْ اَخَذْنَا مِيْثَاقَ بَنِيْٓ اِسْرَاۤءِيْلَ لَا تَعْبُدُوْنَ اِلَّا اللّٰهَ;wāiż akhażnā mīṡāqa banī isrā `īla lā ta'budūna illāllāha
2;83;2;وَبِالْوَالِدَيْنِ اِحْسَانًا وَّذِى الْقُرْبٰى وَالْيَتٰمٰى وَالْمَسٰكِيْنِ;wabilwālidayni iḥsānan ważilqurbā wālyatāmā wālmasākīni
2;83;3;وَقُوْلُوْا لِلنَّاسِ حُسْنًا وَّاَقِيْمُوا الصَّلٰوةَ وَاٰتُوا الزَّكٰوةَۗ;waqūlū linnāsi ḥusnan wā aqīmūṣ-ṣalāwta wāātūz-zakāwta 
2;83;4;ثُمَّ تَوَلَّيْتُمْ اِلَّا قَلِيْلًا مِّنْكُمْ وَاَنْتُمْ مُّعْرِضُوْنَ;ṡumma tawallaytum illā qalīlan minkum wā antum mu'riḍūna
2;84;1;وَاِذْ اَخَذْنَا مِيْثَاقَكُمْ لَا تَسْفِكُوْنَ دِمَاۤءَكُمْ وَلَا تُخْرِجُوْنَ;wāiż akhażnā mīṡāqakum lā tasfikūna dimā `akum walā tukhrijūna
2;84;2;اَنْفُسَكُمْ مِّنْ دِيَارِكُمْ ۖ ثُمَّ اَقْرَرْتُمْ وَاَنْتُمْ تَشْهَدُوْنَ;anfusakum min diyārikum ṡumma aqrartum wā antum tasyhadūna
2;85;1;ثُمَّ اَنْتُمْ هٰٓؤُلَاۤءِ تَقْتُلُوْنَ اَنْفُسَكُمْ وَتُخْرِجُوْنَ فَرِيْقًا مِّنْكُمْ مِّنْ دِيَارِهِمْۖ تَظٰهَرُوْنَ عَلَيْهِمْ;ṡumma antum hā `ulā `i taqtulūna anfusakum watukhrijūna farīqan minkum min diyārihim taẓāharūna 'alayhim
2;85;2;بِالْاِثْمِ وَالْعُدْوَانِۗ وَاِنْ يَّأْتُوْكُمْ اُسٰرٰى تُفٰدُوْهُمْ وَهُوَ مُحَرَّمٌ عَلَيْكُمْ اِخْرَاجُهُمْ ۗ اَفَتُؤْمِنُوْنَ;biliṡmi wāl'udwāni wāin ya`tūkum usārā tufādūhum wahuwa muḥarramun 'alaykum ikhrājuhum afatu`minūna
2;85;3;بِبَعْضِ الْكِتٰبِ وَتَكْفُرُوْنَ بِبَعْضٍۚ فَمَا جَزَاۤءُ مَنْ يَّفْعَلُ ذٰلِكَ مِنْكُمْ اِلَّا خِزْيٌ فِى الْحَيٰوةِ الدُّنْيَا;biba'ḍilkitābi watakfurūna biba'ḍin famā jazā `u man yaf'alu żālika minkum illā khizyun filḥayāwtid-dunyā
2;85;4;ۚوَيَوْمَ الْقِيٰمَةِ يُرَدُّوْنَ اِلٰٓى اَشَدِّ الْعَذَابِۗ وَمَا اللّٰهُ بِغَافِلٍ عَمَّا تَعْمَلُوْنَ; wayawmalqiyāmati yuraddūna ilā asyaddil'ażābi wamāllāhu bigāfilin 'ammā ta'malūna
2;86;1;اُولٰۤىِٕكَ الَّذِيْنَ اشْتَرَوُا الْحَيٰوةَ الدُّنْيَا بِالْاٰخِرَةِ;ūlā ikallażīnasy-tarawulḥayāwtad-dunyā bilākhirati
2;86;2;ۖ فَلَا يُخَفَّفُ عَنْهُمُ الْعَذَابُ وَلَا هُمْ يُنْصَرُوْنَ ࣖ; falā yukhaffafu 'anhumul'ażābu walā hum yunṣarūna 
2;87;1;وَلَقَدْ اٰتَيْنَا مُوْسَى الْكِتٰبَ وَقَفَّيْنَا مِنْۢ بَعْدِهٖ بِالرُّسُلِ;walaqad ātaynā mūsálkitāba waqaffaynā min ba'dih birrusuli
2;87;2;ۖ وَاٰتَيْنَا عِيْسَى ابْنَ مَرْيَمَ الْبَيِّنٰتِ وَاَيَّدْنٰهُ بِرُوْحِ الْقُدُسِۗ; wāātaynā 'īsáb-na maryamalbayyināti wā ayyadnāhu birūḥilqudusi 
2;87;3;اَفَكُلَّمَا جَاۤءَكُمْ رَسُوْلٌۢ بِمَا لَا تَهْوٰىٓ اَنْفُسُكُمُ اسْتَكْبَرْتُمْ;afakullamā jā `akum rasūlun bimā lā tahwā anfusukumus-takbartum
2;87;4;ۚ فَفَرِيْقًا كَذَّبْتُمْ وَفَرِيْقًا تَقْتُلُوْنَ; fafarīqan każżabtum wafarīqan taqtulūna
2;88;1;وَقَالُوْا قُلُوْبُنَا غُلْفٌ ۗ بَلْ لَّعَنَهُمُ اللّٰهُ بِكُفْرِهِمْ فَقَلِيْلًا مَّا يُؤْمِنُوْنَ;wa qālụ qulụbunā gulf, bal la'anahumullāhu bikufrihim fa qalīlam mā yu`minụn
2;89;1;وَلَمَّا جَاۤءَهُمْ كِتٰبٌ مِّنْ عِنْدِ اللّٰهِ مُصَدِّقٌ لِّمَا مَعَهُمْۙ وَكَانُوْا;walammā jā `ahum kitābun min 'indillāhi muṣaddiqun limā ma'ahum wakānū
2;89;2;مِنْ قَبْلُ يَسْتَفْتِحُوْنَ عَلَى الَّذِيْنَ كَفَرُوْاۚ فَلَمَّا جَاۤءَهُمْ;min qablu yastaftiḥūna 'alállażīna kafarū falammā jā `ahum
2;89;3;مَّا عَرَفُوْا كَفَرُوْا بِهٖ ۖ فَلَعْنَةُ اللّٰهِ عَلَى الْكٰفِرِيْنَ;mā 'arafū kafarū bih fala'natullāhi 'alálkāfirīna
2;90;1;بِئْسَمَا اشْتَرَوْا بِهٖٓ اَنْفُسَهُمْ اَنْ يَّكْفُرُوْا بِمَآ اَنْزَلَ اللّٰهُ;bi`samāsy-taraw bih anfusahum an yakfurū bimā anzalallāhu
2;90;2;بَغْيًا اَنْ يُّنَزِّلَ اللّٰهُ مِنْ فَضْلِهٖ عَلٰى مَنْ يَّشَاۤءُ مِنْ عِبَادِهٖ;bagyan an yunazzilallāhu min faḍlih 'alā man yasyā `u min 'ibādih 
2;90;3;ۚ فَبَاۤءُوْ بِغَضَبٍ عَلٰى غَضَبٍۗ وَلِلْكٰفِرِيْنَ عَذَابٌ مُّهِيْنٌ; fabā `ū bigaḍabin 'alā gaḍabin walilkāfirīna 'ażābun muhīnun
2;91;1;وَاِذَا قِيْلَ لَهُمْ اٰمِنُوْا بِمَآ اَنْزَلَ اللّٰهُ قَالُوْا نُؤْمِنُ;wāiżā qīla lahum āminū bimā anzalallāhu qālū nu`minu
2;91;2;بِمَآ اُنْزِلَ عَلَيْنَا وَيَكْفُرُوْنَ بِمَا وَرَاۤءَهٗ وَهُوَ;bimā unzila 'alaynā wayakfurūna bimā warā `ah wahuwa
2;91;3;الْحَقُّ مُصَدِّقًا لِّمَا مَعَهُمْ ۗ قُلْ فَلِمَ تَقْتُلُوْنَ اَنْۢبِيَاۤءَ;l-ḥaqqu muṣaddiqan limā ma'ahum qul falima taqtulūna an biyā `a
2;91;4;اللّٰهِ مِنْ قَبْلُ اِنْ كُنْتُمْ مُّؤْمِنِيْنَ;l-lāhi min qablu in kuntum mu`minīna
2;92;1;۞ وَلَقَدْ جَاۤءَكُمْ مُّوْسٰى بِالْبَيِّنٰتِ ثُمَّ اتَّخَذْتُمُ الْعِجْلَ مِنْۢ بَعْدِهٖ وَاَنْتُمْ ظٰلِمُوْنَ;wa laqad jā`akum mụsā bil-bayyināti ṡummattakhażtumul-'ijla mim ba'dihī wa antum ẓālimụn
2;93;1;وَاِذْ اَخَذْنَا مِيْثَاقَكُمْ وَرَفَعْنَا فَوْقَكُمُ الطُّوْرَۗ خُذُوْا;wāiż akhażnā mīṡāqakum warafa'nā fawqakumuṭ-ṭūra khużū
2;93;2;مَآ اٰتَيْنٰكُمْ بِقُوَّةٍ وَّاسْمَعُوْا ۗ قَالُوْا سَمِعْنَا وَعَصَيْنَا;mā ātaynākum biqūwatin wāsma'ū qālū sami'nā wa'aṣaynā
2;93;3;وَاُشْرِبُوْا فِيْ قُلُوْبِهِمُ الْعِجْلَ بِكُفْرِهِمْ ۗ قُلْ بِئْسَمَا;wāusyribū fī qulūbihimul'ijla bikufrihim qul bi`samā
2;93;4;يَأْمُرُكُمْ بِهٖٓ اِيْمَانُكُمْ اِنْ كُنْتُمْ مُّؤْمِنِيْنَ;ya`murukum bih īmānukum in kuntum mu`minīna
2;94;1;قُلْ اِنْ كَانَتْ لَكُمُ الدَّارُ الْاٰخِرَةُ عِنْدَ اللّٰهِ خَالِصَةً;qul in kānat lakumud-dārulākhiratu 'indallāhi khāliṣatan
2;94;2;مِّنْ دُوْنِ النَّاسِ فَتَمَنَّوُا الْمَوْتَ اِنْ كُنْتُمْ صٰدِقِيْنَ;min dūnin-nāsi fatamannawulmawta in kuntum ṣādiqīna
2;95;1;وَلَنْ يَّتَمَنَّوْهُ اَبَدًاۢ بِمَا قَدَّمَتْ اَيْدِيْهِمْ ۗ وَاللّٰهُ عَلِيْمٌ ۢ بِالظّٰلِمِيْنَ;wa lay yatamannauhu abadam bimā qaddamat aidīhim, wallāhu 'alīmum biẓ-ẓālimīn
2;96;1;وَلَتَجِدَنَّهُمْ اَحْرَصَ النَّاسِ عَلٰى حَيٰوةٍ ۛوَمِنَ الَّذِيْنَ اَشْرَكُوْا;walatajidannahum aḥraṣan-nāsi 'alā ḥayāwtin waminallażīna asyrakū
